Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP ,RRS,NSPIN,ECRS
03/30/2023,06:00,N,4.55,6.54,4.08,2.14,
03/30/2023,07:00,N,7,12.79,7.35,7.35,
03/30/2023,08:00,N,10.69,9.7,8.6,7.35,
03/30/2023,09:00,N,27.15,14.15,5.88,5.88,
03/30/2023,10:00,N,10.21,10,4.95,3.14,
03/30/2023,11:00,N,8,9.98,2.02,2.12,
03/30/2023,12:00,N,7.01,8.04,1.99,2.12,
03/30/2023,13:00,N,8,8.76,2,2.14,
03/30/2023,14:00,N,5.71,7.69,2,2.72,
03/30/2023,15:00,N,6.07,8,2,4.01,
03/30/2023,16:00,N,7.01,8.18,2,3.7,
03/30/2023,17:00,N,10.01,11.99,2.69,3.9,
03/30/2023,18:00,N,9.98,15,4.31,6.15,
03/30/2023,19:00,N,11.93,20.9,5.69,5.94,
03/30/2023,20:00,N,12.77,14.75,12.75,12.15,
03/30/2023,21:00,N,3.71,5.69,5.69,9.03,
03/30/2023,22:00,N,3.19,3.69,3.69,4.2,
03/30/2023,23:00,N,3.12,3.1,3.1,1.13,
03/30/2023,24:00,N,3.99,3,3,2.01,
03/31/2023,01:00,N,5,5,3,0.96,
03/31/2023,02:00,N,2.25,2.91,2.31,0.97,
03/31/2023,03:00,N,1.99,2.31,2.11,1.04,
03/31/2023,04:00,N,1.99,2.71,2.11,1.04,
03/31/2023,05:00,N,1.98,2.98,2.18,1.04,
03/31/2023,06:00,N,7,8.99,2.5,1.13,
03/31/2023,07:00,N,8,9.98,7.98,3,
03/31/2023,08:00,N,8.69,8.69,7.69,2.72,
03/31/2023,09:00,N,27,14.15,5.69,2.14,
03/31/2023,10:00,N,10.95,7.69,2.63,2.14,
03/31/2023,11:00,N,8,9.98,2.55,2.04,
03/31/2023,12:00,N,6.02,8,2.26,2.14,
03/31/2023,13:00,N,8,8.76,2.72,2.72,
03/31/2023,14:00,N,3.71,5.69,3.69,4.39,
03/31/2023,15:00,N,5.21,7.69,5.69,13.5,
03/31/2023,16:00,N,4.1,6.08,4.08,17.25,
03/31/2023,17:00,N,8,12.23,5.69,19.69,
03/31/2023,18:00,N,5.01,15.15,6.65,18.92,
03/31/2023,19:00,N,7.01,14.78,13.35,13.35,
03/31/2023,20:00,N,5.01,35.28,33.28,24.8,
03/31/2023,21:00,N,3,25.99,27.99,27.99,
03/31/2023,22:00,N,5.01,9.19,10.19,10.9,
03/31/2023,23:00,N,3,5.07,5.57,4.36,
03/31/2023,24:00,N,2.9,4.14,4.64,2.88,
04/01/2023,01:00,N,3.5,2.98,3.48,1.7,
04/01/2023,02:00,N,2.98,1.99,2.49,1.11,
04/01/2023,03:00,N,2.03,1.99,2.49,1.25,
04/01/2023,04:00,N,1.53,2.42,2.92,1.25,
04/01/2023,05:00,N,0.99,2.71,3,1.29,
04/01/2023,06:00,N,1.98,3.96,3.69,2.72,
04/01/2023,07:00,N,3.39,8.36,7.69,10.4,
04/01/2023,08:00,N,2.92,6.12,6.05,9.85,
04/01/2023,09:00,N,5.73,5.73,5.71,9.98,
04/01/2023,10:00,N,8,5.9,6.4,9.28,
04/01/2023,11:00,N,1.98,2.87,3.37,11.99,
04/01/2023,12:00,N,2.25,4.23,3.69,12.63,
04/01/2023,13:00,N,2.74,8.18,3.69,19.69,
04/01/2023,14:00,N,3,14.11,5.69,30.2,
04/01/2023,15:00,N,5.01,14.15,5.69,38.46,
04/01/2023,16:00,N,5.21,15.38,5.69,41.34,
04/01/2023,17:00,N,4.95,12.7,5.69,29.54,
04/01/2023,18:00,N,8,15.35,7.98,30.55,
04/01/2023,19:00,N,14.65,24.15,15.69,19.84,
04/01/2023,20:00,N,9.01,55.95,55.15,46.23,
04/01/2023,21:00,N,5.25,13.71,15.21,12.62,
04/01/2023,22:00,N,9.01,7.68,8.18,3.14,
04/01/2023,23:00,N,8.25,4.5,5.5,2.72,
04/01/2023,24:00,N,15.15,4.42,4.92,2.72,
04/02/2023,01:00,N,3.55,3.04,3,1.05,
04/02/2023,02:00,N,2.13,1.99,2.11,0.99,
04/02/2023,03:00,N,1.94,1.99,1.95,1,
04/02/2023,04:00,N,1.8,2.31,2.11,1,
04/02/2023,05:00,N,1.48,2.15,1.95,1.04,
04/02/2023,06:00,N,2.48,4.46,2.88,1.09,
04/02/2023,07:00,N,7.62,9.6,7.6,2.72,
04/02/2023,08:00,N,4.98,6.15,5.78,4.06,
04/02/2023,09:00,N,10.21,7.55,6.75,6,
04/02/2023,10:00,N,15.19,15.95,5.95,3.45,
04/02/2023,11:00,N,5.01,5.77,2.95,4.35,
04/02/2023,12:00,N,5.39,6.15,2.65,3.9,
04/02/2023,13:00,N,7.21,8.24,2.69,3.14,
04/02/2023,14:00,N,5.21,7.19,2.69,4.35,
04/02/2023,15:00,N,5.01,5.77,2.69,3.14,
04/02/2023,16:00,N,7.95,8.71,3.08,3.14,
04/02/2023,17:00,N,4.27,4.29,3.69,6.15,
04/02/2023,18:00,N,3.51,4.27,4.27,10.5,
04/02/2023,19:00,N,10.69,18.69,10.69,6,
04/02/2023,20:00,N,19.98,46.91,46.11,24.8,
04/02/2023,21:00,N,5.29,18.88,20.38,14.2,
04/02/2023,22:00,N,7.34,9.32,9.82,5.42,
04/02/2023,23:00,N,6.46,5.94,6.44,6.44,
04/02/2023,24:00,N,7.99,6.49,6.15,2.08,
04/03/2023,01:00,N,4.56,3.11,2.31,1,
04/03/2023,02:00,N,2.98,2.26,2.11,1,
04/03/2023,03:00,N,2.25,2.25,2.31,1,
04/03/2023,04:00,N,2.25,2.71,2.31,1,
04/03/2023,05:00,N,1.98,2.91,2.31,1.05,
04/03/2023,06:00,N,3.5,5.48,3.48,1.13,
04/03/2023,07:00,N,6.68,8.66,6.66,6,
04/03/2023,08:00,N,4.62,6.6,6,6,
04/03/2023,09:00,N,8,6.15,4.6,4.6,
04/03/2023,10:00,N,8,8.09,2.72,2.72,
04/03/2023,11:00,N,3.62,5.6,2.22,6.45,
04/03/2023,12:00,N,5,6.98,2.31,7.35,
04/03/2023,13:00,N,4.4,6.38,2.96,10.58,
04/03/2023,14:00,N,1.98,8.29,3.69,25.16,
04/03/2023,15:00,N,3.01,6.85,3.37,29.89,
04/03/2023,16:00,N,5.01,13.49,4.99,43.99,
04/03/2023,17:00,N,5.71,14.72,5.69,47.8,
04/03/2023,18:00,N,5.98,14.99,6.49,42.16,
04/03/2023,19:00,N,8.5,32.52,13.24,16.8,
04/03/2023,20:00,N,14.35,38.4,36.41,32.46,
04/03/2023,21:00,N,5.6,15.15,16.65,19.82,
04/03/2023,22:00,N,5.91,9.9,10.4,11.35,
04/03/2023,23:00,N,5.21,4.99,5.49,7.85,
04/03/2023,24:00,N,5.2,2.21,2.71,2.7,
04/04/2023,01:00,N,3,2.32,1.95,1,
04/04/2023,02:00,N,2.25,1.99,1.95,0.99,
04/04/2023,03:00,N,1.99,1.99,1.97,1,
04/04/2023,04:00,N,1.97,2.19,1.95,0.99,
04/04/2023,05:00,N,1.48,2.19,1.95,1,
04/04/2023,06:00,N,2,3.98,2.26,1.04,
04/04/2023,07:00,N,5.01,6.15,5,2.72,
04/04/2023,08:00,N,3,3.98,3.38,2.15,
04/04/2023,09:00,N,7,2.9,2.04,2.04,
04/04/2023,10:00,N,7.25,7.21,2.05,2.05,
04/04/2023,11:00,N,3,2.83,1.95,5.75,
04/04/2023,12:00,N,3.5,4.69,2.69,7.49,
04/04/2023,13:00,N,4.81,6.79,3.69,14.03,
04/04/2023,14:00,N,3.5,8.1,3.69,18.77,
04/04/2023,15:00,N,3.98,8.56,3.69,21.25,
04/04/2023,16:00,N,5.49,14.19,5.69,31.3,
04/04/2023,17:00,N,5.49,16.73,8.23,40.8,
04/04/2023,18:00,N,7.01,19.51,7.69,30.55,
04/04/2023,19:00,N,15.25,24.39,11.25,16.8,
04/04/2023,20:00,N,13.48,27.63,25.63,22.35,
04/04/2023,21:00,N,5.3,15.49,16.99,16.24,
04/04/2023,22:00,N,5.76,7.74,8.24,4.99,
04/04/2023,23:00,N,5.01,6.07,6.57,5.87,
04/04/2023,24:00,N,4.98,4.24,4.74,2.72,
04/05/2023,01:00,N,3,2.08,1.95,1,
04/05/2023,02:00,N,1.99,1.95,1.95,0.96,
04/05/2023,03:00,N,1.97,1.96,1.95,0.99,
04/05/2023,04:00,N,1.97,2.08,1.95,0.98,
04/05/2023,05:00,N,1.5,2.01,1.95,0.99,
04/05/2023,06:00,N,1.99,3.97,2.31,0.99,
04/05/2023,07:00,N,3.28,5.26,3.26,2.14,
04/05/2023,08:00,N,3,4.02,4.44,2.72,
04/05/2023,09:00,N,7.01,4.15,4.78,2.15,
04/05/2023,10:00,N,8.12,8.12,7.32,2.14,
04/05/2023,11:00,N,3.03,3.53,3.01,3.14,
04/05/2023,12:00,N,3.24,4,3.5,3.9,
04/05/2023,13:00,N,3.24,5.29,3.69,5.84,
04/05/2023,14:00,N,2.48,8.68,4.91,7.09,
04/05/2023,15:00,N,3.24,7.31,3.85,3.34,
04/05/2023,16:00,N,3.86,11.34,6.48,6.48,
04/05/2023,17:00,N,3.5,13.98,5.95,8.15,
04/05/2023,18:00,N,5.01,15.75,8.16,9.87,
04/05/2023,19:00,N,19.69,37.19,15.69,16.68,
04/05/2023,20:00,N,8.14,62.14,53.64,46.45,
04/05/2023,21:00,N,5.32,19.19,20.69,21.68,
04/05/2023,22:00,N,5.01,7.23,7.73,7.73,
04/05/2023,23:00,N,5.14,4.61,5.13,5.13,
04/05/2023,24:00,N,5.01,4.15,4.39,1.04,
04/06/2023,01:00,N,3,2.28,2.31,0.97,
04/06/2023,02:00,N,2.25,1.99,2.23,0.95,
04/06/2023,03:00,N,1.48,1.99,2.31,0.98,
04/06/2023,04:00,N,1.65,2.41,2.11,0.97,
04/06/2023,05:00,N,1.48,2.21,2.11,0.98,
04/06/2023,06:00,N,2.61,4.6,3.69,1,
04/06/2023,07:00,N,7,11.46,10.69,5,
04/06/2023,08:00,N,3.98,6.65,8.15,4.65,
04/06/2023,09:00,N,9.73,9.73,9.53,5,
04/06/2023,10:00,N,6.97,8.95,8.15,2.14,
04/06/2023,11:00,N,3.24,4.15,3.35,3.35,
04/06/2023,12:00,N,3.83,4.86,3.81,3.81,
04/06/2023,13:00,N,3.51,5.49,3.49,3.45,
04/06/2023,14:00,N,3.45,5.43,3.45,3.45,
04/06/2023,15:00,N,4.93,5.69,3.69,2.05,
04/06/2023,16:00,N,8,9.98,4.21,2.05,
04/06/2023,17:00,N,5.49,6.45,5.06,2.04,
04/06/2023,18:00,N,5.51,6.79,5.3,2.05,
04/06/2023,19:00,N,12.98,16.23,6.23,1.04,
04/06/2023,20:00,N,19.98,20.16,19.96,2.4,
04/06/2023,21:00,N,9.01,18.05,19.55,10,
04/06/2023,22:00,N,7.86,9.84,10.34,2.12,
04/06/2023,23:00,N,6.01,5.11,6,2.01,
04/06/2023,24:00,N,7.21,6.45,6.95,1.09,
04/07/2023,01:00,N,3,2.39,2.89,1,
04/07/2023,02:00,N,1.99,1.61,2.11,1,
04/07/2023,03:00,N,1.49,1.99,2.49,1,
04/07/2023,04:00,N,1.99,2.5,3,1,
04/07/2023,05:00,N,1.48,2.68,3,1,
04/07/2023,06:00,N,3,4.99,3.29,1.09,
04/07/2023,07:00,N,5.01,6.99,7.44,5,
04/07/2023,08:00,N,3.5,5.48,6.98,5.43,
04/07/2023,09:00,N,9.89,7.89,7.5,7.5,
04/07/2023,10:00,N,5.01,8.74,8,8.08,
04/07/2023,11:00,N,2.99,4.97,3.01,9,
04/07/2023,12:00,N,2.99,4.76,4.16,6.25,
04/07/2023,13:00,N,2.99,4.82,4.02,5.2,
04/07/2023,14:00,N,2.99,4.97,3.01,5.2,
04/07/2023,15:00,N,2.99,4.37,2.69,2.15,
04/07/2023,16:00,N,3,4.51,2.98,2.14,
04/07/2023,17:00,N,2.99,4.97,2.97,2.14,
04/07/2023,18:00,N,3,4.98,4.18,3.14,
04/07/2023,19:00,N,8.25,15.19,5.95,2.72,
04/07/2023,20:00,N,20,34.15,35.15,14.8,
04/07/2023,21:00,N,6.98,23.68,25.68,18.18,
04/07/2023,22:00,N,10.56,17.54,18.54,10.2,
04/07/2023,23:00,N,5.01,8.33,10.15,8.9,
04/07/2023,24:00,N,5.02,7,7.5,3.14,
04/08/2023,01:00,N,2.25,2.79,3.29,1.04,
04/08/2023,02:00,N,1.06,2.5,3,1.04,
04/08/2023,03:00,N,0.99,2.5,3,1.05,
04/08/2023,04:00,N,0.79,2.79,3.29,1.05,
04/08/2023,05:00,N,0.99,2.79,3.29,1.05,
04/08/2023,06:00,N,1.65,4.15,3.63,1.13,
04/08/2023,07:00,N,3.66,8.15,6.15,9.91,
04/08/2023,08:00,N,3.2,8.15,8.15,14.36,
04/08/2023,09:00,N,8,9.98,8,15.96,
04/08/2023,10:00,N,6.07,10.56,7.69,13.22,
04/08/2023,11:00,N,2.71,4.69,2.69,9.74,
04/08/2023,12:00,N,2.99,4.97,2.69,6.11,
04/08/2023,13:00,N,2.29,4.69,2.69,5,
04/08/2023,14:00,N,1.98,4.69,2.69,5,
04/08/2023,15:00,N,2.48,4.46,2.69,2.72,
04/08/2023,16:00,N,3,6.27,2.64,2.64,
04/08/2023,17:00,N,3,7.8,2.59,2.72,
04/08/2023,18:00,N,3.29,9.22,2.69,3.14,
04/08/2023,19:00,N,9.17,18.15,5.51,1.62,
04/08/2023,20:00,N,8.5,36.61,36.88,22.8,
04/08/2023,21:00,N,3.98,17.86,19.36,19.09,
04/08/2023,22:00,N,3.48,5.46,5.39,2.89,
04/08/2023,23:00,N,3.07,3.58,4.08,2.01,
04/08/2023,24:00,N,5.05,4.54,5.04,2,
04/09/2023,01:00,N,3,3,2.11,1,
04/09/2023,02:00,N,1.97,2.15,1.95,1,
04/09/2023,03:00,N,1.39,1.95,1.95,1,
04/09/2023,04:00,N,1.39,2.59,1.95,1,
04/09/2023,05:00,N,1.05,2.85,1.95,1.09,
04/09/2023,06:00,N,2.08,4.06,2.11,1.54,
04/09/2023,07:00,N,3.13,5.11,4.15,3.35,
04/09/2023,08:00,N,2.99,4.97,5.29,3.8,
04/09/2023,09:00,N,7.95,6.95,5.29,3.35,
04/09/2023,10:00,N,5.26,7.24,4.99,3.35,
04/09/2023,11:00,N,2.48,3.69,2.29,4.44,
04/09/2023,12:00,N,2.5,4.48,2.29,5,
04/09/2023,13:00,N,2.65,4.63,2.63,4.65,
04/09/2023,14:00,N,2.48,4.46,2.29,5,
04/09/2023,15:00,N,2.71,4.69,2.69,2.69,
04/09/2023,16:00,N,3,4.98,2.69,2.72,
04/09/2023,17:00,N,3,8,2.69,2.72,
04/09/2023,18:00,N,3.85,9.92,2.8,5,
04/09/2023,19:00,N,8.5,18.81,9.79,5,
04/09/2023,20:00,N,8.5,36.67,34.67,26,
04/09/2023,21:00,N,3.98,18.15,19.65,22.7,
04/09/2023,22:00,N,4.02,5.22,5.22,8.15,
04/09/2023,23:00,N,3.98,4.49,4.49,2.72,
04/09/2023,24:00,N,5.19,5.7,5.7,1.6,
04/10/2023,01:00,N,3,3.15,2.55,1.04,
04/10/2023,02:00,N,1.98,2.21,2.11,1,
04/10/2023,03:00,N,1.39,2.21,2.11,1.04,
04/10/2023,04:00,N,1.39,2.98,2.27,1.05,
04/10/2023,05:00,N,1,2.98,2.29,1.13,
04/10/2023,06:00,N,2.56,4.86,3,2.01,
04/10/2023,07:00,N,3.68,10.33,8.33,16.17,
04/10/2023,08:00,N,3.46,17.46,19.46,21.25,
04/10/2023,09:00,N,8.15,10.15,9.47,10.42,
04/10/2023,10:00,N,5.49,11.5,8,7.5,
04/10/2023,11:00,N,2.48,6.97,2.29,11.66,
04/10/2023,12:00,N,2.48,6.15,2.29,7.91,
04/10/2023,13:00,N,2.29,6.97,2.4,6.25,
04/10/2023,14:00,N,1.98,6.97,2.29,6.18,
04/10/2023,15:00,N,2.65,6.15,2.69,2.72,
04/10/2023,16:00,N,3.74,8,2.69,2.72,
04/10/2023,17:00,N,4.41,12.07,3.57,3.14,
04/10/2023,18:00,N,5.54,17,7.52,12.8,
04/10/2023,19:00,N,8.5,37.17,17.13,18.57,
04/10/2023,20:00,N,9.38,54.15,46,39.14,
04/10/2023,21:00,N,10.01,32.61,34.11,31.12,
04/10/2023,22:00,N,6.18,7.38,6.1,9.13,
04/10/2023,23:00,N,4.15,4.15,4.15,3.14,
04/10/2023,24:00,N,7.14,5.94,5.94,2,
04/11/2023,01:00,N,3.94,2.35,2.15,1,
04/11/2023,02:00,N,2.98,1.95,1.95,1,
04/11/2023,03:00,N,2.02,2.15,1.95,1,
04/11/2023,04:00,N,1.98,2.31,2.11,1,
04/11/2023,05:00,N,1.39,2.98,2.83,1,
04/11/2023,06:00,N,3,5.3,4.15,2.05,
04/11/2023,07:00,N,3.44,19.05,16.01,11.71,
04/11/2023,08:00,N,3.45,11.97,13.35,10.86,
04/11/2023,09:00,N,8.31,8.31,8.16,5.7,
04/11/2023,10:00,N,6,11.25,9.04,3.8,
04/11/2023,11:00,N,3,4.15,4.15,5,
04/11/2023,12:00,N,3,5.66,4.48,5.06,
04/11/2023,13:00,N,3,5.36,4.76,4.76,
04/11/2023,14:00,N,2.29,6.04,5,5,
04/11/2023,15:00,N,3,4.13,2.72,2.72,
04/11/2023,16:00,N,3.29,6.7,2.69,2.72,
04/11/2023,17:00,N,3.98,10.48,3.03,3.02,
04/11/2023,18:00,N,5.69,12.19,3.69,3.24,
04/11/2023,19:00,N,8.5,22.15,9.42,2.72,
04/11/2023,20:00,N,8.5,33.63,30.58,14.8,
04/11/2023,21:00,N,3.98,12.53,9.48,5,
04/11/2023,22:00,N,7.01,6.15,3.97,1.11,
04/11/2023,23:00,N,8,2.97,4.15,2,
04/11/2023,24:00,N,10.01,6,6,1.15,
04/12/2023,01:00,N,4.85,2.55,1.95,1.04,
04/12/2023,02:00,N,3.12,2.12,1.62,1,
04/12/2023,03:00,N,2.67,2.11,1.66,1.04,
04/12/2023,04:00,N,2.29,2.29,1.79,1.04,
04/12/2023,05:00,N,1.98,2.55,1.95,1.04,
04/12/2023,06:00,N,3.21,4.21,2.15,1.13,
04/12/2023,07:00,N,7.01,7.82,5.2,2.72,
04/12/2023,08:00,N,3.98,3.98,4.99,3.35,
04/12/2023,09:00,N,7.22,5.22,2.85,2.72,
04/12/2023,10:00,N,8,8,4,2.6,
04/12/2023,11:00,N,3.24,3.69,2.69,3.14,
04/12/2023,12:00,N,3.24,3.69,2.69,3.14,
04/12/2023,13:00,N,3.24,3.69,2.89,3.14,
04/12/2023,14:00,N,3,4,3.55,3.55,
04/12/2023,15:00,N,3.24,4.15,3.2,2.6,
04/12/2023,16:00,N,3.5,4.26,2.69,2.69,
04/12/2023,17:00,N,3.98,9.99,3.2,2.72,
04/12/2023,18:00,N,9.29,10.54,3.14,2.72,
04/12/2023,19:00,N,11.25,19.98,6.44,2.15,
04/12/2023,20:00,N,30,27.3,23.15,10.45,
04/12/2023,21:00,N,6.98,8.01,7.2,2.72,
04/12/2023,22:00,N,6.98,3.58,3.2,1.13,
04/12/2023,23:00,N,8,2.71,3.08,1.52,
04/12/2023,24:00,N,8,3.2,3.2,1.15,
04/13/2023,01:00,N,5.01,3.42,2.27,1.04,
04/13/2023,02:00,N,3.21,2.21,1.95,1,
04/13/2023,03:00,N,2.98,2.39,1.97,1,
04/13/2023,04:00,N,3,3.1,2.09,1,
04/13/2023,05:00,N,2.53,3.53,2.11,1,
04/13/2023,06:00,N,5.56,7.86,2.29,1.1,
04/13/2023,07:00,N,8,5.53,4.93,2.72,
04/13/2023,08:00,N,3.98,3.9,4.99,2.72,
04/13/2023,09:00,N,7.31,3.1,2.69,2.28,
04/13/2023,10:00,N,8,8,3.32,2.17,
04/13/2023,11:00,N,3.29,3.69,2.69,3.11,
04/13/2023,12:00,N,3.29,3.74,2.69,3.8,
04/13/2023,13:00,N,3.29,3.69,2.69,3.8,
04/13/2023,14:00,N,3.2,4.15,3.06,4.98,
04/13/2023,15:00,N,3.5,4.9,2.9,2.9,
04/13/2023,16:00,N,6.22,7.69,2.84,3.35,
04/13/2023,17:00,N,6.78,8.78,5.2,4.65,
04/13/2023,18:00,N,8,11.62,4.05,4.05,
04/13/2023,19:00,N,9.99,14,7.54,2.15,
04/13/2023,20:00,N,10.71,12.69,10.69,5,
04/13/2023,21:00,N,7.31,9.29,7.29,3.35,
04/13/2023,22:00,N,5.01,4.15,2.72,2.12,
04/13/2023,23:00,N,5.01,3.2,3.2,1.85,
04/13/2023,24:00,N,5.51,3,3,1.13,
04/14/2023,01:00,N,3,2,1.8,0.99,
04/14/2023,02:00,N,2.24,1.65,1.5,0.99,
04/14/2023,03:00,N,1.98,1.99,1.5,1.04,
04/14/2023,04:00,N,1.98,2.21,1.5,1.04,
04/14/2023,05:00,N,1.56,2.15,1.55,1.04,
04/14/2023,06:00,N,1.97,2.75,1.95,1.09,
04/14/2023,07:00,N,4.19,6.17,3.29,2.6,
04/14/2023,08:00,N,3,3.98,3.18,2.72,
04/14/2023,09:00,N,5.49,2.69,2.29,2.29,
04/14/2023,10:00,N,5.49,4.79,2.53,2.53,
04/14/2023,11:00,N,3,3.69,2.29,3.35,
04/14/2023,12:00,N,3,3.69,2.29,4,
04/14/2023,13:00,N,3.29,4.69,2.69,3.8,
04/14/2023,14:00,N,2.88,4.86,2.69,5,
04/14/2023,15:00,N,3.29,5.27,2.69,3,
04/14/2023,16:00,N,4.92,6.9,2.69,3.8,
04/14/2023,17:00,N,4.74,6.72,4.72,4.72,
04/14/2023,18:00,N,4.24,6.22,4.15,4.65,
04/14/2023,19:00,N,8.5,11.77,5.69,2.72,
04/14/2023,20:00,N,14.06,16.04,17.04,13.89,
04/14/2023,21:00,N,6.98,20.15,22.15,18.73,
04/14/2023,22:00,N,5.18,5.69,5.69,5.45,
04/14/2023,23:00,N,5,4.98,4.98,5.35,
04/14/2023,24:00,N,3.98,3.47,3.47,3.4,
04/15/2023,01:00,N,2.98,2.55,1.95,1.04,
04/15/2023,02:00,N,1.56,1.98,1.5,1,
04/15/2023,03:00,N,1.39,1.98,1.5,1.04,
04/15/2023,04:00,N,1.39,2.15,1.5,1.04,
04/15/2023,05:00,N,1.39,2.15,1.5,1.04,
04/15/2023,06:00,N,1.98,3.64,1.95,1.09,
04/15/2023,07:00,N,6.5,4.49,3.11,2.6,
04/15/2023,08:00,N,3.29,3.52,2.72,2.72,
04/15/2023,09:00,N,6.15,4.15,2.31,2.31,
04/15/2023,10:00,N,4.65,4.6,2.6,2.6,
04/15/2023,11:00,N,2.74,4.29,2.29,3.8,
04/15/2023,12:00,N,2.74,4.72,2.29,6.09,
04/15/2023,13:00,N,2.74,4.72,2.29,9,
04/15/2023,14:00,N,2.29,4.6,2.29,19.38,
04/15/2023,15:00,N,2.74,4.72,2.29,32.05,
04/15/2023,16:00,N,3.5,10,2.29,41.24,
04/15/2023,17:00,N,5.14,11.64,3.14,60.81,
04/15/2023,18:00,N,6.01,12.13,3.63,52.45,
04/15/2023,19:00,N,9.01,26.63,9.09,18.15,
04/15/2023,20:00,N,8.5,41.15,39.15,39.15,
04/15/2023,21:00,N,3.98,13.57,15.07,15.07,
04/15/2023,22:00,N,6.86,6.86,5.4,8.79,
04/15/2023,23:00,N,3.98,3.8,3.8,3.8,
04/15/2023,24:00,N,4,3.38,3.38,2.05,
04/16/2023,01:00,N,3.34,2.75,1.95,0.99,
04/16/2023,02:00,N,1.98,1.98,1.5,1,
04/16/2023,03:00,N,1.39,1.98,1.56,1,
04/16/2023,04:00,N,1.39,2.45,1.65,1,
04/16/2023,05:00,N,1.39,2.63,1.83,1,
04/16/2023,06:00,N,2.17,4.15,1.95,1.09,
04/16/2023,07:00,N,3.5,5.08,3.35,3.35,
04/16/2023,08:00,N,3.29,4.09,3.29,3.5,
04/16/2023,09:00,N,6.97,4.43,2.43,2.72,
04/16/2023,10:00,N,4.57,4.52,2.69,2.69,
04/16/2023,11:00,N,2.74,3.69,2.29,2.72,
04/16/2023,12:00,N,2.74,4.21,2.29,2.75,
04/16/2023,13:00,N,2.29,3.69,2.29,2.72,
04/16/2023,14:00,N,2.22,4.2,2.29,4.45,
04/16/2023,15:00,N,2.22,3.69,2.29,2.15,
04/16/2023,16:00,N,3,5.55,2.29,4.66,
04/16/2023,17:00,N,3.5,6.85,2.52,4.51,
04/16/2023,18:00,N,3.98,9.16,2.69,7.56,
04/16/2023,19:00,N,8.5,23.92,11.35,14.97,
04/16/2023,20:00,N,8.5,42.15,43.15,104.06,
04/16/2023,21:00,N,6.01,23.15,25.15,69.81,
04/16/2023,22:00,N,4.94,6.92,6.92,15.78,
04/16/2023,23:00,N,4.12,5.32,5.32,4.65,
04/16/2023,24:00,N,5.54,5.52,5.52,1.13,
04/17/2023,01:00,N,4.12,3.12,2.11,1.11,
04/17/2023,02:00,N,2.68,2.09,1.7,1.04,
04/17/2023,03:00,N,1.98,2.21,1.95,1.09,
04/17/2023,04:00,N,1.97,2.35,1.95,1.09,
04/17/2023,05:00,N,1.39,2.38,1.95,1.09,
04/17/2023,06:00,N,2.87,4.85,2.29,1.52,
04/17/2023,07:00,N,8,9.98,8,9.01,
04/17/2023,08:00,N,4.98,5.97,7.31,10,
04/17/2023,09:00,N,8,4.75,3.5,3.5,
04/17/2023,10:00,N,8.17,10.15,2.89,2.72,
04/17/2023,11:00,N,3.29,3.69,2.29,3.8,
04/17/2023,12:00,N,4.64,5.59,2.29,5,
04/17/2023,13:00,N,5.01,5.96,2.29,4,
04/17/2023,14:00,N,3.69,5.67,2.49,8.4,
04/17/2023,15:00,N,6.02,8,2.29,3.8,
04/17/2023,16:00,N,8,10.79,2.29,5,
04/17/2023,17:00,N,8.15,10.15,2.21,5.27,
04/17/2023,18:00,N,8,9.76,2.69,7,
04/17/2023,19:00,N,9.98,11.96,5.21,2.72,
04/17/2023,20:00,N,28.76,21.81,17.35,10.18,
04/17/2023,21:00,N,8.63,10.61,8.61,9.74,
04/17/2023,22:00,N,6.99,5.2,3.2,2.72,
04/17/2023,23:00,N,7.11,6,6,2.72,
04/17/2023,24:00,N,6.99,4.4,4.4,1.6,
04/18/2023,01:00,N,3.55,2.55,1.95,1.09,
04/18/2023,02:00,N,3,2.71,2.11,1.09,
04/18/2023,03:00,N,2.13,2.71,2.11,1.13,
04/18/2023,04:00,N,2.28,3.28,2.11,1.13,
04/18/2023,05:00,N,1.98,2.98,2.11,1.13,
04/18/2023,06:00,N,3,4.98,2.29,1.74,
04/18/2023,07:00,N,7,6.33,5.93,3.35,
04/18/2023,08:00,N,3.98,3.98,5.2,3.5,
04/18/2023,09:00,N,8,5.2,5.2,3.35,
04/18/2023,10:00,N,10.11,12.09,5.2,2.9,
04/18/2023,11:00,N,3.34,4.29,2.29,9,
04/18/2023,12:00,N,3.82,5.8,2.29,10,
04/18/2023,13:00,N,3.69,4.64,3.37,6,
04/18/2023,14:00,N,5.17,7.2,5.15,9,
04/18/2023,15:00,N,3.69,5.67,3.11,3.8,
04/18/2023,16:00,N,7.7,9.68,2.69,4.46,
04/18/2023,17:00,N,7.99,9.97,2.98,3.35,
04/18/2023,18:00,N,6.4,8.38,3.11,3.35,
04/18/2023,19:00,N,9.11,18.15,5.33,2.93,
04/18/2023,20:00,N,17.37,18.15,17.35,10.9,
04/18/2023,21:00,N,8.17,10.15,10.9,10.9,
04/18/2023,22:00,N,6.01,5.2,3.2,2.12,
04/18/2023,23:00,N,5.54,3.69,3.69,2.15,
04/18/2023,24:00,N,6.98,6,6,2.05,
04/19/2023,01:00,N,2.98,2.37,1.95,1.13,
04/19/2023,02:00,N,1.98,1.98,1.5,1.13,
